segmentID,reachID,latitude1,longitude1,latitude2,longitude2,number_obs,reach_length,lakeFlag
13,3210.0,32.235205242669885,-93.484854077161145,32.194415700823214,-93.464267811259717,1,9.9982250993970379,0
13,3211.0,32.194146231649633,-93.463948164759401,32.122442032396343,-93.459450627917889,1,9.9524177413561628,0
13,3212.0,32.122171391940455,-93.459449271875158,32.067906985266767,-93.420401175649431,1,9.969625535223642,0
13,3213.0,32.067636341056641,-93.420399937474215,32.034249361525141,-93.364327673705702,1,12.231900423079047,0
13,3214.0,32.033438331516521,-93.364006739534673,32.033438331516521,-93.364006739534673,1,0.03,0
13,3215.0,31.993137797815507,-93.35463753798706,31.986105333391308,-93.353022682217954,1,0.84213203435832329,0
13,3216.0,31.852852225399062,-93.099782355481537,31.845012169905392,-93.087407872985025,1,1.5655129855217278,0
13,3217.0,32.519453715884026,-93.744782265096475,32.478118683122574,-93.684738605918355,2,8.1339610306831034,0
13,3218.0,32.477577454057631,-93.684734508204585,32.477308575770422,-93.68441320680266,2,0.042426406869916923,0
13,3219.0,32.454873450073983,-93.679455726341118,32.432441432515724,-93.673862612652343,2,3.2849242404914643,0
13,3220.0,32.417033258478718,-93.670557517406252,32.387302329977835,-93.66332088072329,2,5.7516861428252364,0
13,3221.0,32.300217543330511,-93.537139458032954,32.235475877291087,-93.48485551445151,2,9.4188138444260243,0
13,3222.0,32.033979626508668,-93.364008880882551,32.0337089790184,-93.364007810201429,2,0.029999999999999999,0
13,3223.0,32.033168595631111,-93.363687950478209,31.993408447317634,-93.354638579467391,2,5.1555844122671104,0
13,3224.0,31.985835566476801,-93.35270409022894,31.958618593380351,-93.306884987364995,2,9.9811688245452359,0
13,3225.0,31.958347941086085,-93.306884087338716,31.916709007320033,-93.288975735278896,2,9.9699913344854316,0
13,3226.0,31.916709728621754,-93.28865841544355,31.895458452027807,-93.223873179192353,2,9.9703571337508485,0
13,3227.0,31.895459010410313,-93.223555930650647,31.882281872045709,-93.168330434785801,2,9.9751385207419183,0
13,3228.0,31.882011633363422,-93.168012739070875,31.852851976246551,-93.100099460011847,2,14.230722933008217,0
14,3229.0,31.423966152257268,-90.898494081389885,31.365107999881914,-90.956885616806062,1,14.927119036151819,0
14,3230.0,31.365113022337528,-90.957200871684421,31.336622150667651,-91.003846357072447,2,9.9815346238468532,0
14,3231.0,31.336897571528105,-91.004155814131053,31.337055817391267,-91.067523105373766,2,9.9682250994339956,0
14,3232.0,31.337331092279598,-91.067832758008223,31.322523163065632,-91.127714486929037,2,9.961828996357454,0
14,3233.0,31.322793701219187,-91.127709131412047,31.36750497313097,-91.227117184552952,2,15.030794359824803,0
14,3234.0,31.363360524893075,-91.280494661749472,31.342209257598643,-91.338897777683869,2,9.9660930650652322,0
14,3235.0,31.341942770285577,-91.339217778704935,31.312235769632103,-91.430208020424118,2,11.315209947498413,0
14,3236.0,31.312579341599658,-91.481269231119256,31.313167720489449,-91.50836977917794,2,3.159777054242578,0
14,3237.0,31.367509331765653,-91.227432497142161,31.36335629718354,-91.280179354075486,3,6.4708030253024971,0
14,3238.0,31.311969041265495,-91.430527669177948,31.312305024621207,-91.480958405013283,3,6.6405086527734172,0
15,3239.0,31.919397004325599,-91.196939741200254,31.856968065725447,-91.260932323764564,2,9.9797683887378792,0
15,3240.0,31.856972400665459,-91.261249296321779,31.831567283589589,-91.344772063045838,2,9.9820519421223235,0
15,3241.0,31.831296735315657,-91.344776892919214,31.752404467595529,-91.375635976230271,2,9.9705086527740114,0
15,3242.0,31.752133911768123,-91.375640701485921,31.671250407317814,-91.399516990561636,2,9.9568333291007889,0
15,3243.0,31.670979844858206,-91.399521631661528,31.585524970977875,-91.404461898205895,2,9.9646298679789211,0
15,3244.0,31.585254404229033,-91.404466509513355,31.528512412656969,-91.478416809232627,2,10.701534623818837,0
15,3245.0,31.471619441699801,-91.519440025352964,31.47107826928335,-91.519448545424567,2,0.060000000001862647,0
15,3246.0,31.470533445342365,-91.519141361972245,31.469721686671704,-91.519154144027652,2,0.089999999999999997,0
15,3247.0,31.469176862102756,-91.51884696641153,31.436611322580564,-91.511152603390329,2,3.923086578655119,0
15,3248.0,31.436066480899303,-91.510845572879759,31.436066480899303,-91.510845572879759,2,0.03,0
15,3249.0,31.351118125711324,-91.490426228934169,31.313441973656555,-91.508680690351909,2,4.983746750437037,0
15,3250.0,31.528245591966126,-91.478737088416366,31.471890027890087,-91.51943576523108,3,8.7238181771928502,0
15,3251.0,31.470804031541988,-91.519137101172333,31.470804031541988,-91.519137101172333,3,0.03,0
15,3252.0,31.469447448323681,-91.518842704991059,31.469447448323681,-91.518842704991059,3,0.03,0
15,3253.0,31.436337067536979,-91.510841293994858,31.436337067536979,-91.510841293994858,3,0.03,0
15,3254.0,31.435792225171031,-91.510534266144589,31.35138500292949,-91.490106605403795,3,12.13800215363438,0
20,3255.0,31.624308156841678,-91.808960889404219,31.553719204898979,-91.814283447956427,1,9.9909458787867518,0
20,3256.0,31.553445658249,-91.813970850644012,31.493447637072823,-91.794198232241371,1,9.9476363543644304,0
20,3257.0,31.49345061228847,-91.794514048157467,31.479165474854835,-91.860069458569654,1,9.9682250993938837,0
20,3258.0,31.478894852044611,-91.860072739645759,31.406491283887672,-91.844539584808714,1,9.9660930650337107,0
20,3259.0,31.406217814756459,-91.844227372006245,31.376412422333576,-91.782130839456272,1,9.9609458787829155,0
20,3260.0,31.376686036925179,-91.782442771381284,31.363033563884549,-91.857688351445759,1,9.9497683887192352,0
20,3261.0,31.362765744498979,-91.858007009821705,31.26484792592678,-91.834610803497512,1,16.886896090324178,0
21,3262.0,31.739920320667714,-91.676692675857282,31.673996659245656,-91.714021308125851,1,9.9802857069949109,0
21,3263.0,31.673726059350038,-91.71402503779187,31.613148866127059,-91.74585163408733,1,9.9660930650527586,0
21,3264.0,31.613151971118192,-91.746167847709501,31.62942910371596,-91.806681442804205,1,9.6403571337561935,0
21,3265.0,31.910616763759901,-91.546398666164123,31.898055172788997,-91.560236376430723,2,2.0673506473665211,0
21,3266.0,31.757645995997112,-91.588386946089017,31.739646438941364,-91.676379889706851,2,12.072854967381588,0
21,3267.0,31.897788192816712,-91.560557747066014,31.831309063538452,-91.568881419384965,3,9.9648441482232801,0
21,3268.0,31.831034921022081,-91.568568664277521,31.757792757982031,-91.553226999627086,3,9.9639610306885888,0
21,3269.0,31.757518582623756,-91.552914531069689,31.757642486168436,-91.588070262600255,3,11.959251070450613,0
22,3270.0,32.069275951281838,-91.601416783528677,32.024448358614073,-91.610039784918371,2,6.9871991283582426,0
22,3271.0,31.983788319529992,-91.579537052400454,31.960455074051971,-91.57418266160694,2,4.6455844122738155,0
22,3272.0,32.024174303363601,-91.609726271446604,31.983791872929018,-91.579854509044324,3,14.37256059487107,0
22,3273.0,31.960188066475183,-91.574504217784039,31.9572899811612,-91.581532232386465,3,0.88154328932874315,0
22,3274.0,31.954217652163539,-91.573009405577054,31.930884123620071,-91.567658094008721,2,9.3511688245529534,4
22,3275.0,31.916778534720699,-91.564703956546737,31.910890963512497,-91.546711612841463,2,1.9958073580426332,4
22,3276.0,31.957019408142887,-91.581536391825708,31.954221218956523,-91.573326759572652,3,0.97154328932707701,4
22,3277.0,31.930617128917152,-91.567979561964904,31.917052691318528,-91.565016979495283,3,2.367350647362942,4
23,3278.0,32.121219340643087,-91.394890917423567,32.097833555304902,-91.450931853860368,2,9.9948441482432564,0
23,3279.0,32.098107993669338,-91.451245119506154,32.076161696679186,-91.493885890030271,2,9.9463874375684895,0
23,3280.0,32.0758911393388,-91.493890326824541,32.012941163635553,-91.502543568565372,2,9.977636354377136,0
23,3281.0,32.012666852745831,-91.502230423862528,31.965537953311728,-91.521725417839477,2,9.9476363543794619,0
23,3282.0,31.965271083901175,-91.522047138773388,31.910883704861067,-91.546077209981931,2,11.495209947504556,0
24,3283.0,31.623096052086908,-92.992302800242399,31.66153136891629,-93.001160329242609,1,9.9833008588981809,0
24,3284.0,31.661802037743428,-93.001160332606545,31.684266384595748,-93.016987138536962,1,9.9593311627010301,0
24,3285.0,31.683995716734643,-93.016987089246101,31.728376693020483,-93.049296576428347,1,12.226387437552415,0
24,3286.0,31.568147029398556,-92.97270678423105,31.622825400292868,-92.992619144883548,1,14.168073580380533,4
24,3287.0,31.728647236043489,-93.049613400900228,31.793608702203624,-93.044260725508281,1,16.566824663560276,4
26,3288.0,32.008876487826868,-90.892873381870345,31.998993873091425,-90.950252154391421,1,9.9596969620186844,0
26,3289.0,31.998728521737981,-90.950575576148339,31.979230691206588,-91.017674131409024,1,9.9845497757643979,0
26,3290.0,31.979496225123999,-91.017350965033984,31.973719236582347,-91.081597777910375,1,14.244398256753417,0
26,3291.0,32.015389388425646,-90.877798594166478,32.008871212666463,-90.892555956432318,2,2.2876450198984926,0
26,3292.0,31.973724034011116,-91.08191511922989,31.971281610085779,-91.099424769201278,2,2.0403657992739048,0
26,3293.0,31.95443924444827,-91.149917537662105,31.9490474342747,-91.151295081932332,2,0.80911688245718594,0
26,3294.0,31.948235888548655,-91.151311338494779,31.919392501284467,-91.196622565794911,2,6.540214280267171,0
26,3295.0,31.971015856336521,-91.099747680231587,31.954705134240118,-91.149594825132382,3,8.9157272657949509,0
26,3296.0,31.94877229829245,-91.150983232643583,31.948501783098756,-91.150988652426406,3,0.029999999999999999,0
28,3297.0,32.029800368943413,-91.068359125661715,32.029800368943413,-91.068359125661715,1,0.03,0
28,3298.0,32.028452712533394,-91.068705050832605,32.020632408271815,-91.070457196280515,1,0.93213203435897951,0
28,3299.0,32.019825741023531,-91.070791708662796,32.019825741023531,-91.070791708662796,1,0.03,0
28,3300.0,32.052280768937806,-91.069793102467315,32.030070867748428,-91.068353445881698,2,2.5842640687116836,0
28,3301.0,32.029534708129908,-91.068682336508914,32.028723211451208,-91.068699372366041,2,0.089999999999068672,0
28,3302.0,32.0203667402495,-91.070780367713098,32.020096240642744,-91.070786038226018,2,0.02999999999953434,0
28,3303.0,32.019560071967895,-91.071114876215916,31.988660491383548,-91.103511314466488,2,4.9159502115501716,0
28,3304.0,31.982759766840534,-91.143634682246343,31.919667527700845,-91.196934462033028,2,10.172346314628735,0
28,3305.0,31.988394729809244,-91.103834277832718,31.982755122548486,-91.143317298524565,3,4.0058073580611087,0
31,3306.0,31.313171382096368,-91.508684954843417,31.258900205431122,-91.567509155900453,2,9.9932294321599944,0
31,3307.0,31.258903716433053,-91.567824159430501,31.244104891219031,-91.650895202916061,2,9.9525692603872482,0
31,3308.0,31.24383758523074,-91.651214015006957,31.180144592583808,-91.592306164450179,2,9.9557986925293207,0
31,3309.0,31.179870542188514,-91.591995423889401,31.084057697245669,-91.591837754351459,2,13.495281374244669,0
34,3310.0,31.264580153318708,-91.834929185571383,31.228500278039981,-91.796630796185966,1,6.556904755832405,0
34,3311.0,31.228229650797591,-91.796634225941546,31.201750457911384,-91.717305407990324,2,9.9845497757174915,0
34,3312.0,31.202021078109251,-91.717301755977971,31.161187499679766,-91.693931933773868,2,9.9639610306883668,0
34,3313.0,31.161190691894749,-91.694246630245715,31.062858150033119,-91.712884904944303,2,15.602560594859487,0
35,3314.0,31.911407292131102,-93.352102552984391,31.893598774104241,-93.331731268372948,1,4.1116147160770868,0
35,3315.0,31.843377348408474,-93.101991662141373,31.844741290933996,-93.087724694658462,1,1.6855129855212947,0
35,3316.0,31.893599601650791,-93.331414029111812,31.872396608242692,-93.253631449076636,2,9.9772705551000342,0
35,3317.0,31.872397240493349,-93.253314280262146,31.840836391871836,-93.192669006530153,2,9.9893311627052981,0
35,3318.0,31.840835911315132,-93.192986068636586,31.843106433144349,-93.102308435524932,2,15.16410388417108,0
38,3319.0,31.823331571384717,-91.7911979336222,31.775381597895318,-91.814949134492167,1,9.9969761825903163,0
38,3320.0,31.775113939293586,-91.815269356608567,31.735415421845552,-91.795507833900828,1,9.9403571337524337,0
38,3321.0,31.73541841417558,-91.795824468019859,31.676880266507879,-91.816202091331036,1,9.9879307268818103,0
38,3322.0,31.676606719454004,-91.815889088334018,31.629435014431451,-91.807313994605281,1,11.076458864310574,0
64,3323.0,31.898387991657398,-91.772453175323875,31.887084025052069,-91.778946964852736,1,1.947350647371149,0
64,3324.0,32.004706195750543,-91.740866937870379,31.898658588071495,-91.7724495838156,1,14.66579869253556,1
71,3325.0,31.062310622680865,-91.71226344840187,31.083783651219285,-91.591527317142479,2,13.070803025300453,0
72,3326.0,31.833846957636819,-91.81578757644553,31.823334581826764,-91.79151486692011,1,3.9731580054028766,0
72,3327.0,31.874849002014056,-91.860298856055906,31.834120511225393,-91.81610109339239,1,8.2784480451637474,1
72,3328.0,31.875534173334259,-91.876465330924177,31.874851844453307,-91.86061597343928,2,1.6242640687155421,1
80,3329.0,31.922610184553797,-91.815286046458255,31.886819519374402,-91.779584833927075,1,11.686753236814727,0
80,3330.0,31.916968928830997,-91.819800491086667,31.922342543495109,-91.815606791043265,1,0.78639610306981444,1
83,3331.0,31.844741509186839,-93.08740761776474,31.793879475100624,-93.043943951074894,1,9.6490367901830325,0
91,3332.0,31.886816473825984,-91.779267684813448,31.854417459129035,-91.787304657384411,1,6.3426406871237031,0
95,3333.0,31.85442048189185,-91.787621696503479,31.823599161622219,-91.790877473078893,1,4.8362445840518413,0
103,3334.0,31.629161448143666,-91.807001172720888,31.624305206381052,-91.808644630634348,1,0.67669047558580708,0
135,3335.0,29.147345555467233,-89.253102647194396,29.086504704169961,-89.281665907219789,2,7.9129350596650383,2
135,3336.0,29.057600674985935,-89.309985512346884,28.978522371624678,-89.374712130302669,2,11.464692629272891,2
135,3337.0,29.086228903253946,-89.281967960365293,29.057876531304309,-89.309683616505055,3,4.3035238046890765,2
140,3338.0,29.07866585328253,-89.216480623595089,29.007393797895897,-89.155222496150927,1,10.561311678071441,2
140,3339.0,29.147345555467233,-89.253102647194396,29.078931335709164,-89.216794428883745,2,9.1317575695954023,2
145,3340.0,29.178715401984778,-89.105128243292171,29.144740788400853,-89.230847174134681,1,14.174255403296767,2
145,3341.0,29.144735654836442,-89.231155378514188,29.155207432603955,-89.252349268045492,2,2.5370562748668761,2
177,3342.0,29.155202247898199,-89.25265749912198,29.147610933198511,-89.253416761688271,2,0.92698484810057746,2
183,3343.0,35.9789820031205,-100.71691770312856,35.982526870092293,-100.6374688411902,0,9.9863160108423568,0
183,3344.0,35.982531410739888,-100.63713618951121,35.948100185496884,-100.49872716685913,0,16.341017305574738,0
183,3345.0,35.985982799004823,-99.479455638019743,36.014398895592251,-99.40139176402883,0,9.992433257423107,0
183,3346.0,36.014129538241122,-99.401057480135279,36.003019067391428,-99.317783218653105,0,9.955432893250121,0
183,3347.0,36.002749474734522,-99.317449265643205,35.972039921033655,-99.266083914919747,0,8.2040609890125538,0
